jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Denmark,1999,1A1A1,Coal,21.400154946352675,NA,country
Denmark,1999,1A1A1,Natural gas,21.400154946352675,NA,country
Denmark,1999,1A1A1,Oil,21.400154946352675,NA,country
Denmark,1999,1A1A3,Coal,21.400154946352675,NA,country
Denmark,1999,1A1A3,Natural gas,21.400154946352675,NA,country
Denmark,1999,1A1A3,Oil,21.400154946352675,NA,country
Denmark,1999,1A1B,Coal,21.400154946352675,NA,country
Denmark,1999,1A1B,Natural gas,21.400154946352675,NA,country
Denmark,1999,1A1B,Oil,21.400154946352675,NA,country
Denmark,1999,1A1C,Coal,21.400154946352675,NA,country
Denmark,1999,1A1C,Natural gas,21.400154946352675,NA,country
Denmark,1999,1A1C,Oil,21.400154946352675,NA,country
Denmark,1999,1A2A,Coal,12.412089868884554,NA,country
Denmark,1999,1A2A,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2A,Oil,12.412089868884554,NA,country
Denmark,1999,1A2B,Coal,12.412089868884554,NA,country
Denmark,1999,1A2B,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2B,Oil,12.412089868884554,NA,country
Denmark,1999,1A2C,Coal,12.412089868884554,NA,country
Denmark,1999,1A2C,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2C,Oil,12.412089868884554,NA,country
Denmark,1999,1A2D,Coal,12.412089868884554,NA,country
Denmark,1999,1A2D,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2D,Oil,12.412089868884554,NA,country
Denmark,1999,1A2E,Coal,12.412089868884554,NA,country
Denmark,1999,1A2E,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2E,Oil,12.412089868884554,NA,country
Denmark,1999,1A2F,Coal,12.412089868884554,NA,country
Denmark,1999,1A2F,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2F,Oil,12.412089868884554,NA,country
Denmark,1999,1A2G,Coal,12.412089868884554,NA,country
Denmark,1999,1A2G,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2G,Oil,12.412089868884554,NA,country
Denmark,1999,1A2H,Coal,12.412089868884554,NA,country
Denmark,1999,1A2H,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2H,Oil,12.412089868884554,NA,country
Denmark,1999,1A2I,Coal,12.412089868884554,NA,country
Denmark,1999,1A2I,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2I,Oil,12.412089868884554,NA,country
Denmark,1999,1A2J,Coal,12.412089868884554,NA,country
Denmark,1999,1A2J,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2J,Oil,12.412089868884554,NA,country
Denmark,1999,1A2K,Coal,12.412089868884554,NA,country
Denmark,1999,1A2K,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2K,Oil,12.412089868884554,NA,country
Denmark,1999,1A2L,Coal,12.412089868884554,NA,country
Denmark,1999,1A2L,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2L,Oil,12.412089868884554,NA,country
Denmark,1999,1A2M,Coal,12.412089868884554,NA,country
Denmark,1999,1A2M,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A2M,Oil,12.412089868884554,NA,country
Denmark,1999,1A3B,Coal,21.400154946352675,NA,country
Denmark,1999,1A3B,Natural gas,21.400154946352675,NA,country
Denmark,1999,1A3B,Oil,21.400154946352675,NA,country
Denmark,1999,1A4A,Coal,21.400154946352675,NA,country
Denmark,1999,1A4A,Natural gas,21.400154946352675,NA,country
Denmark,1999,1A4A,Oil,21.400154946352675,NA,country
Denmark,1999,1A4B,Coal,21.400154946352675,NA,country
Denmark,1999,1A4B,Natural gas,21.400154946352675,NA,country
Denmark,1999,1A4B,Oil,21.400154946352675,NA,country
Denmark,1999,1A4C1,Coal,12.412089868884554,NA,country
Denmark,1999,1A4C1,Natural gas,12.412089868884554,NA,country
Denmark,1999,1A4C1,Oil,12.412089868884554,NA,country
Finland,1999,1A1B,Coal,24.175424413105215,NA,country
Finland,1999,1A1B,Natural gas,11.83154366940305,NA,country
Finland,1999,1A1B,Oil,22.96577663009438,NA,country
Finland,1999,1A1C,Coal,24.175424413105215,NA,country
Finland,1999,1A1C,Natural gas,11.83154366940305,NA,country
Finland,1999,1A1C,Oil,22.96577663009438,NA,country
Finland,1999,1A2A,Coal,24.175424413105215,NA,country
Finland,1999,1A2A,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2A,Oil,22.96577663009438,NA,country
Finland,1999,1A2B,Coal,24.175424413105215,NA,country
Finland,1999,1A2B,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2B,Oil,22.96577663009438,NA,country
Finland,1999,1A2C,Coal,24.175424413105215,NA,country
Finland,1999,1A2C,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2C,Oil,22.96577663009438,NA,country
Finland,1999,1A2D,Coal,24.175424413105215,NA,country
Finland,1999,1A2D,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2D,Oil,22.96577663009438,NA,country
Finland,1999,1A2E,Coal,24.175424413105215,NA,country
Finland,1999,1A2E,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2E,Oil,22.96577663009438,NA,country
Finland,1999,1A2F,Coal,24.175424413105215,NA,country
Finland,1999,1A2F,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2F,Oil,22.96577663009438,NA,country
Finland,1999,1A2G,Coal,24.175424413105215,NA,country
Finland,1999,1A2G,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2G,Oil,22.96577663009438,NA,country
Finland,1999,1A2H,Coal,24.175424413105215,NA,country
Finland,1999,1A2H,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2H,Oil,22.96577663009438,NA,country
Finland,1999,1A2I,Coal,24.175424413105215,NA,country
Finland,1999,1A2I,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2I,Oil,22.96577663009438,NA,country
Finland,1999,1A2J,Coal,24.175424413105215,NA,country
Finland,1999,1A2J,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2J,Oil,22.96577663009438,NA,country
Finland,1999,1A2K,Coal,24.175424413105215,NA,country
Finland,1999,1A2K,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2K,Oil,22.96577663009438,NA,country
Finland,1999,1A2L,Coal,24.175424413105215,NA,country
Finland,1999,1A2L,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2L,Oil,22.96577663009438,NA,country
Finland,1999,1A2M,Coal,24.175424413105215,NA,country
Finland,1999,1A2M,Natural gas,11.83154366940305,NA,country
Finland,1999,1A2M,Oil,22.96577663009438,NA,country
Finland,1999,1A3A2,Coal,24.175424413105215,NA,country
Finland,1999,1A3A2,Natural gas,11.83154366940305,NA,country
Finland,1999,1A3A2,Oil,22.96577663009438,NA,country
Finland,1999,1A3B,Coal,24.175424413105215,NA,country
Finland,1999,1A3B,Natural gas,11.83154366940305,NA,country
Finland,1999,1A3B,Oil,22.96577663009438,NA,country
Finland,1999,1A4A,Coal,24.175424413105215,NA,country
Finland,1999,1A4A,Natural gas,11.83154366940305,NA,country
Finland,1999,1A4A,Oil,22.96577663009438,NA,country
Finland,1999,1A4B,Coal,24.175424413105215,NA,country
Finland,1999,1A4B,Natural gas,11.83154366940305,NA,country
Finland,1999,1A4B,Oil,22.96577663009438,NA,country
Finland,1999,1A4C1,Coal,24.175424413105215,NA,country
Finland,1999,1A4C1,Natural gas,11.83154366940305,NA,country
Finland,1999,1A4C1,Oil,22.96577663009438,NA,country
Finland,1999,1A4C2,Coal,24.175424413105215,NA,country
Finland,1999,1A4C2,Natural gas,11.83154366940305,NA,country
Finland,1999,1A4C2,Oil,22.96577663009438,NA,country
Norway,1999,1A1A1,Oil,113.87333230698168,NA,country
Norway,1999,1A1B,Oil,113.87333230698168,NA,country
Norway,1999,1A1C,Oil,113.87333230698168,NA,country
Norway,1999,1A2A,Oil,113.87333230698168,NA,country
Norway,1999,1A2B,Oil,113.87333230698168,NA,country
Norway,1999,1A2C,Oil,113.87333230698168,NA,country
Norway,1999,1A2D,Oil,113.87333230698168,NA,country
Norway,1999,1A2E,Oil,113.87333230698168,NA,country
Norway,1999,1A2F,Oil,113.87333230698168,NA,country
Norway,1999,1A2G,Oil,113.87333230698168,NA,country
Norway,1999,1A2H,Oil,113.87333230698168,NA,country
Norway,1999,1A2I,Oil,113.87333230698168,NA,country
Norway,1999,1A2J,Oil,113.87333230698168,NA,country
Norway,1999,1A2K,Oil,113.87333230698168,NA,country
Norway,1999,1A2L,Oil,113.87333230698168,NA,country
Norway,1999,1A2M,Oil,113.87333230698168,NA,country
Norway,1999,1A3A2,Oil,113.87333230698168,NA,country
Norway,1999,1A3B,Oil,113.87333230698168,NA,country
Norway,1999,1A4A,Oil,113.87333230698168,NA,country
Norway,1999,1A4B,Oil,113.87333230698168,NA,country
Norway,1999,1A4C2,Oil,113.87333230698168,NA,country
Poland,1999,1A1A1,Coal,0.07312041303060086,NA,country
Poland,1999,1A1A1,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A1A1,Oil,0.07312041303060086,NA,country
Poland,1999,1A2A,Coal,0.07312041303060086,NA,country
Poland,1999,1A2A,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2A,Oil,0.07312041303060086,NA,country
Poland,1999,1A2B,Coal,0.07312041303060086,NA,country
Poland,1999,1A2B,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2B,Oil,0.07312041303060086,NA,country
Poland,1999,1A2C,Coal,0.07312041303060086,NA,country
Poland,1999,1A2C,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2C,Oil,0.07312041303060086,NA,country
Poland,1999,1A2D,Coal,0.07312041303060086,NA,country
Poland,1999,1A2D,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2D,Oil,0.07312041303060086,NA,country
Poland,1999,1A2E,Coal,0.07312041303060086,NA,country
Poland,1999,1A2E,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2E,Oil,0.07312041303060086,NA,country
Poland,1999,1A2F,Coal,0.07312041303060086,NA,country
Poland,1999,1A2F,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2F,Oil,0.07312041303060086,NA,country
Poland,1999,1A2G,Coal,0.07312041303060086,NA,country
Poland,1999,1A2G,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2G,Oil,0.07312041303060086,NA,country
Poland,1999,1A2H,Coal,0.07312041303060086,NA,country
Poland,1999,1A2H,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2H,Oil,0.07312041303060086,NA,country
Poland,1999,1A2I,Coal,0.07312041303060086,NA,country
Poland,1999,1A2I,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2I,Oil,0.07312041303060086,NA,country
Poland,1999,1A2J,Coal,0.07312041303060086,NA,country
Poland,1999,1A2J,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2J,Oil,0.07312041303060086,NA,country
Poland,1999,1A2K,Coal,0.07312041303060086,NA,country
Poland,1999,1A2K,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2K,Oil,0.07312041303060086,NA,country
Poland,1999,1A2L,Coal,0.07312041303060086,NA,country
Poland,1999,1A2L,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2L,Oil,0.07312041303060086,NA,country
Poland,1999,1A2M,Coal,0.07312041303060086,NA,country
Poland,1999,1A2M,Natural gas,0.07312041303060086,NA,country
Poland,1999,1A2M,Oil,0.07312041303060086,NA,country
Slovenia,1999,1A1A2,Coal,25.43907232124852,NA,country
Slovenia,1999,1A1A2,Natural gas,17.807350624873962,NA,country
Slovenia,1999,1A1A2,Oil,25.43907232124852,NA,country
Slovenia,1999,1A1A3,Coal,25.43907232124852,NA,country
Slovenia,1999,1A1A3,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A1A3,Oil,25.43907232124852,NA,country
Slovenia,1999,1A1B,Coal,25.43907232124852,NA,country
Slovenia,1999,1A1B,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A1B,Oil,25.43907232124852,NA,country
Slovenia,1999,1A1C,Coal,25.43907232124852,NA,country
Slovenia,1999,1A1C,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A1C,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2A,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2A,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2A,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2B,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2B,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2B,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2C,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2C,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2C,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2D,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2D,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2D,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2E,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2E,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2E,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2F,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2F,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2F,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2G,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2G,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2G,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2H,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2H,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2H,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2I,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2I,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2I,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2J,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2J,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2J,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2K,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2K,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2K,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2L,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2L,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2L,Oil,25.43907232124852,NA,country
Slovenia,1999,1A2M,Coal,25.43907232124852,NA,country
Slovenia,1999,1A2M,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A2M,Oil,25.43907232124852,NA,country
Slovenia,1999,1A4B,Coal,25.43907232124852,NA,country
Slovenia,1999,1A4B,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A4B,Oil,25.43907232124852,NA,country
Slovenia,1999,1A4C1,Coal,25.43907232124852,NA,country
Slovenia,1999,1A4C1,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A4C1,Oil,25.43907232124852,NA,country
Slovenia,1999,1A4C2,Coal,25.43907232124852,NA,country
Slovenia,1999,1A4C2,Natural gas,25.43907232124852,NA,country
Slovenia,1999,1A4C2,Oil,25.43907232124852,NA,country
Sweden,1999,1A1B,Coal,54.35505067597582,NA,country
Sweden,1999,1A1B,Natural gas,54.35505067597582,NA,country
Sweden,1999,1A1B,Oil,54.35505067597582,NA,country
Sweden,1999,1A1C,Coal,54.35505067597582,NA,country
Sweden,1999,1A1C,Natural gas,54.35505067597582,NA,country
Sweden,1999,1A1C,Oil,54.35505067597582,NA,country
Sweden,1999,1A2A,Coal,27.17752533798791,NA,country
Sweden,1999,1A2A,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2A,Oil,27.17752533798791,NA,country
Sweden,1999,1A2B,Coal,27.17752533798791,NA,country
Sweden,1999,1A2B,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2B,Oil,27.17752533798791,NA,country
Sweden,1999,1A2C,Coal,27.17752533798791,NA,country
Sweden,1999,1A2C,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2C,Oil,27.17752533798791,NA,country
Sweden,1999,1A2D,Coal,27.17752533798791,NA,country
Sweden,1999,1A2D,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2D,Oil,27.17752533798791,NA,country
Sweden,1999,1A2E,Coal,27.17752533798791,NA,country
Sweden,1999,1A2E,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2E,Oil,27.17752533798791,NA,country
Sweden,1999,1A2F,Coal,27.17752533798791,NA,country
Sweden,1999,1A2F,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2F,Oil,27.17752533798791,NA,country
Sweden,1999,1A2G,Coal,27.17752533798791,NA,country
Sweden,1999,1A2G,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2G,Oil,27.17752533798791,NA,country
Sweden,1999,1A2H,Coal,27.17752533798791,NA,country
Sweden,1999,1A2H,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2H,Oil,27.17752533798791,NA,country
Sweden,1999,1A2I,Coal,27.17752533798791,NA,country
Sweden,1999,1A2I,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2I,Oil,27.17752533798791,NA,country
Sweden,1999,1A2J,Coal,27.17752533798791,NA,country
Sweden,1999,1A2J,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2J,Oil,27.17752533798791,NA,country
Sweden,1999,1A2K,Coal,27.17752533798791,NA,country
Sweden,1999,1A2K,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2K,Oil,27.17752533798791,NA,country
Sweden,1999,1A2L,Coal,27.17752533798791,NA,country
Sweden,1999,1A2L,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2L,Oil,27.17752533798791,NA,country
Sweden,1999,1A2M,Coal,27.17752533798791,NA,country
Sweden,1999,1A2M,Natural gas,27.17752533798791,NA,country
Sweden,1999,1A2M,Oil,27.17752533798791,NA,country
Sweden,1999,1A3B,Coal,54.35505067597582,NA,country
Sweden,1999,1A3B,Natural gas,54.35505067597582,NA,country
Sweden,1999,1A3B,Oil,54.35505067597582,NA,country
Sweden,1999,1A4A,Coal,54.35505067597582,NA,country
Sweden,1999,1A4A,Natural gas,54.35505067597582,NA,country
Sweden,1999,1A4A,Oil,54.35505067597582,NA,country
Sweden,1999,1A4B,Coal,54.35505067597582,NA,country
Sweden,1999,1A4B,Natural gas,54.35505067597582,NA,country
Sweden,1999,1A4B,Oil,54.35505067597582,NA,country
