jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Denmark,2000,1A1A1,Coal,21.045588608398365,NA,country
Denmark,2000,1A1A1,Natural gas,21.045588608398365,NA,country
Denmark,2000,1A1A1,Oil,21.045588608398365,NA,country
Denmark,2000,1A1A3,Coal,21.045588608398365,NA,country
Denmark,2000,1A1A3,Natural gas,21.045588608398365,NA,country
Denmark,2000,1A1A3,Oil,21.045588608398365,NA,country
Denmark,2000,1A1B,Coal,21.045588608398365,NA,country
Denmark,2000,1A1B,Natural gas,21.045588608398365,NA,country
Denmark,2000,1A1B,Oil,21.045588608398365,NA,country
Denmark,2000,1A1C,Coal,21.045588608398365,NA,country
Denmark,2000,1A1C,Natural gas,21.045588608398365,NA,country
Denmark,2000,1A1C,Oil,21.045588608398365,NA,country
Denmark,2000,1A2A,Coal,14.311000253710889,NA,country
Denmark,2000,1A2A,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2A,Oil,14.311000253710889,NA,country
Denmark,2000,1A2B,Coal,14.311000253710889,NA,country
Denmark,2000,1A2B,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2B,Oil,14.311000253710889,NA,country
Denmark,2000,1A2C,Coal,14.311000253710889,NA,country
Denmark,2000,1A2C,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2C,Oil,14.311000253710889,NA,country
Denmark,2000,1A2D,Coal,14.311000253710889,NA,country
Denmark,2000,1A2D,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2D,Oil,14.311000253710889,NA,country
Denmark,2000,1A2E,Coal,14.311000253710889,NA,country
Denmark,2000,1A2E,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2E,Oil,14.311000253710889,NA,country
Denmark,2000,1A2F,Coal,14.311000253710889,NA,country
Denmark,2000,1A2F,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2F,Oil,14.311000253710889,NA,country
Denmark,2000,1A2G,Coal,14.311000253710889,NA,country
Denmark,2000,1A2G,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2G,Oil,14.311000253710889,NA,country
Denmark,2000,1A2H,Coal,14.311000253710889,NA,country
Denmark,2000,1A2H,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2H,Oil,14.311000253710889,NA,country
Denmark,2000,1A2I,Coal,14.311000253710889,NA,country
Denmark,2000,1A2I,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2I,Oil,14.311000253710889,NA,country
Denmark,2000,1A2J,Coal,14.311000253710889,NA,country
Denmark,2000,1A2J,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2J,Oil,14.311000253710889,NA,country
Denmark,2000,1A2K,Coal,14.311000253710889,NA,country
Denmark,2000,1A2K,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2K,Oil,14.311000253710889,NA,country
Denmark,2000,1A2L,Coal,14.311000253710889,NA,country
Denmark,2000,1A2L,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2L,Oil,14.311000253710889,NA,country
Denmark,2000,1A2M,Coal,14.311000253710889,NA,country
Denmark,2000,1A2M,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A2M,Oil,14.311000253710889,NA,country
Denmark,2000,1A3B,Coal,21.045588608398365,NA,country
Denmark,2000,1A3B,Natural gas,21.045588608398365,NA,country
Denmark,2000,1A3B,Oil,21.045588608398365,NA,country
Denmark,2000,1A4A,Coal,21.045588608398365,NA,country
Denmark,2000,1A4A,Natural gas,21.045588608398365,NA,country
Denmark,2000,1A4A,Oil,21.045588608398365,NA,country
Denmark,2000,1A4B,Coal,21.045588608398365,NA,country
Denmark,2000,1A4B,Natural gas,21.045588608398365,NA,country
Denmark,2000,1A4B,Oil,21.045588608398365,NA,country
Denmark,2000,1A4C1,Coal,14.311000253710889,NA,country
Denmark,2000,1A4C1,Natural gas,14.311000253710889,NA,country
Denmark,2000,1A4C1,Oil,14.311000253710889,NA,country
Estonia,2000,1A1A1,Coal,0.8310802787586197,NA,country
Estonia,2000,1A1A1,Natural gas,0.8310802787586197,NA,country
Estonia,2000,1A1A1,Oil,0.8310802787586197,NA,country
Estonia,2000,1A1A2,Coal,0.8310802787586197,NA,country
Estonia,2000,1A1A2,Natural gas,0.8310802787586197,NA,country
Estonia,2000,1A1A2,Oil,0.8310802787586197,NA,country
Estonia,2000,1A1A3,Coal,0.8310802787586197,NA,country
Estonia,2000,1A1A3,Natural gas,0.8310802787586197,NA,country
Estonia,2000,1A1A3,Oil,0.8310802787586197,NA,country
Estonia,2000,1A2A,Coal,0.8310802787586197,NA,country
Estonia,2000,1A2A,Natural gas,0.8310802787586197,NA,country
Estonia,2000,1A2A,Oil,0.8310802787586197,NA,country
Estonia,2000,1A2B,Coal,0.8310802787586197,NA,country
