jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Denmark,2001,1A1A1,Coal,20.42904527465694,NA,country
Denmark,2001,1A1A1,Natural gas,20.42904527465694,NA,country
Denmark,2001,1A1A1,Oil,20.42904527465694,NA,country
Denmark,2001,1A1A3,Coal,20.42904527465694,NA,country
Denmark,2001,1A1A3,Natural gas,20.42904527465694,NA,country
Denmark,2001,1A1A3,Oil,20.42904527465694,NA,country
Denmark,2001,1A1B,Coal,20.42904527465694,NA,country
Denmark,2001,1A1B,Natural gas,20.42904527465694,NA,country
Denmark,2001,1A1B,Oil,20.42904527465694,NA,country
Denmark,2001,1A1C,Coal,20.42904527465694,NA,country
Denmark,2001,1A1C,Natural gas,20.42904527465694,NA,country
Denmark,2001,1A1C,Oil,20.42904527465694,NA,country
Denmark,2001,1A2A,Coal,13.89175078676672,NA,country
Denmark,2001,1A2A,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2A,Oil,13.89175078676672,NA,country
Denmark,2001,1A2B,Coal,13.89175078676672,NA,country
Denmark,2001,1A2B,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2B,Oil,13.89175078676672,NA,country
Denmark,2001,1A2C,Coal,13.89175078676672,NA,country
Denmark,2001,1A2C,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2C,Oil,13.89175078676672,NA,country
Denmark,2001,1A2D,Coal,13.89175078676672,NA,country
Denmark,2001,1A2D,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2D,Oil,13.89175078676672,NA,country
Denmark,2001,1A2E,Coal,13.89175078676672,NA,country
Denmark,2001,1A2E,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2E,Oil,13.89175078676672,NA,country
Denmark,2001,1A2F,Coal,13.89175078676672,NA,country
Denmark,2001,1A2F,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2F,Oil,13.89175078676672,NA,country
Denmark,2001,1A2G,Coal,13.89175078676672,NA,country
Denmark,2001,1A2G,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2G,Oil,13.89175078676672,NA,country
Denmark,2001,1A2H,Coal,13.89175078676672,NA,country
Denmark,2001,1A2H,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2H,Oil,13.89175078676672,NA,country
Denmark,2001,1A2I,Coal,13.89175078676672,NA,country
Denmark,2001,1A2I,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2I,Oil,13.89175078676672,NA,country
Denmark,2001,1A2J,Coal,13.89175078676672,NA,country
Denmark,2001,1A2J,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2J,Oil,13.89175078676672,NA,country
Denmark,2001,1A2K,Coal,13.89175078676672,NA,country
Denmark,2001,1A2K,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2K,Oil,13.89175078676672,NA,country
Denmark,2001,1A2L,Coal,13.89175078676672,NA,country
Denmark,2001,1A2L,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2L,Oil,13.89175078676672,NA,country
Denmark,2001,1A2M,Coal,13.89175078676672,NA,country
Denmark,2001,1A2M,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A2M,Oil,13.89175078676672,NA,country
Denmark,2001,1A3B,Coal,20.42904527465694,NA,country
Denmark,2001,1A3B,Natural gas,20.42904527465694,NA,country
Denmark,2001,1A3B,Oil,20.42904527465694,NA,country
Denmark,2001,1A4A,Coal,20.42904527465694,NA,country
Denmark,2001,1A4A,Natural gas,20.42904527465694,NA,country
Denmark,2001,1A4A,Oil,20.42904527465694,NA,country
Denmark,2001,1A4B,Coal,20.42904527465694,NA,country
Denmark,2001,1A4B,Natural gas,20.42904527465694,NA,country
Denmark,2001,1A4B,Oil,20.42904527465694,NA,country
Denmark,2001,1A4C1,Coal,13.89175078676672,NA,country
Denmark,2001,1A4C1,Natural gas,13.89175078676672,NA,country
Denmark,2001,1A4C1,Oil,13.89175078676672,NA,country
Estonia,2001,1A1A1,Coal,0.8015456736343944,NA,country
Estonia,2001,1A1A1,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A1A1,Oil,0.8015456736343944,NA,country
Estonia,2001,1A1A2,Coal,0.8015456736343944,NA,country
Estonia,2001,1A1A2,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A1A2,Oil,0.8015456736343944,NA,country
Estonia,2001,1A1A3,Coal,0.8015456736343944,NA,country
Estonia,2001,1A1A3,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A1A3,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2A,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2A,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2A,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2B,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2B,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2B,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2C,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2C,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2C,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2D,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2D,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2D,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2E,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2E,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2E,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2F,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2F,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2F,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2G,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2G,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2G,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2H,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2H,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2H,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2I,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2I,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2I,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2J,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2J,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2J,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2K,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2K,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2K,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2L,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2L,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2L,Oil,0.8015456736343944,NA,country
Estonia,2001,1A2M,Coal,0.8015456736343944,NA,country
Estonia,2001,1A2M,Natural gas,0.8015456736343944,NA,country
Estonia,2001,1A2M,Oil,0.8015456736343944,NA,country
Finland,2001,1A1B,Coal,23.56737423219363,NA,country
Finland,2001,1A1B,Natural gas,11.533961623035998,NA,country
Finland,2001,1A1B,Oil,22.38815100515875,NA,country
Finland,2001,1A1C,Coal,23.56737423219363,NA,country
Finland,2001,1A1C,Natural gas,11.533961623035998,NA,country
Finland,2001,1A1C,Oil,22.38815100515875,NA,country
Finland,2001,1A2A,Coal,23.56737423219363,NA,country
Finland,2001,1A2A,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2A,Oil,22.38815100515875,NA,country
Finland,2001,1A2B,Coal,23.56737423219363,NA,country
Finland,2001,1A2B,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2B,Oil,22.38815100515875,NA,country
Finland,2001,1A2C,Coal,23.56737423219363,NA,country
Finland,2001,1A2C,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2C,Oil,22.38815100515875,NA,country
Finland,2001,1A2D,Coal,23.56737423219363,NA,country
Finland,2001,1A2D,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2D,Oil,22.38815100515875,NA,country
Finland,2001,1A2E,Coal,23.56737423219363,NA,country
Finland,2001,1A2E,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2E,Oil,22.38815100515875,NA,country
Finland,2001,1A2F,Coal,23.56737423219363,NA,country
Finland,2001,1A2F,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2F,Oil,22.38815100515875,NA,country
Finland,2001,1A2G,Coal,23.56737423219363,NA,country
Finland,2001,1A2G,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2G,Oil,22.38815100515875,NA,country
Finland,2001,1A2H,Coal,23.56737423219363,NA,country
Finland,2001,1A2H,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2H,Oil,22.38815100515875,NA,country
Finland,2001,1A2I,Coal,23.56737423219363,NA,country
Finland,2001,1A2I,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2I,Oil,22.38815100515875,NA,country
Finland,2001,1A2J,Coal,23.56737423219363,NA,country
Finland,2001,1A2J,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2J,Oil,22.38815100515875,NA,country
Finland,2001,1A2K,Coal,23.56737423219363,NA,country
Finland,2001,1A2K,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2K,Oil,22.38815100515875,NA,country
Finland,2001,1A2L,Coal,23.56737423219363,NA,country
Finland,2001,1A2L,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2L,Oil,22.38815100515875,NA,country
Finland,2001,1A2M,Coal,23.56737423219363,NA,country
Finland,2001,1A2M,Natural gas,11.533961623035998,NA,country
Finland,2001,1A2M,Oil,22.38815100515875,NA,country
Finland,2001,1A3A2,Coal,23.56737423219363,NA,country
Finland,2001,1A3A2,Natural gas,11.533961623035998,NA,country
Finland,2001,1A3A2,Oil,22.38815100515875,NA,country
Finland,2001,1A3B,Coal,23.56737423219363,NA,country
Finland,2001,1A3B,Natural gas,11.533961623035998,NA,country
Finland,2001,1A3B,Oil,22.38815100515875,NA,country
Finland,2001,1A4A,Coal,23.56737423219363,NA,country
Finland,2001,1A4A,Natural gas,11.533961623035998,NA,country
Finland,2001,1A4A,Oil,22.38815100515875,NA,country
Finland,2001,1A4B,Coal,23.56737423219363,NA,country
Finland,2001,1A4B,Natural gas,11.533961623035998,NA,country
Finland,2001,1A4B,Oil,22.38815100515875,NA,country
Finland,2001,1A4C1,Coal,23.56737423219363,NA,country
Finland,2001,1A4C1,Natural gas,11.533961623035998,NA,country
Finland,2001,1A4C1,Oil,22.38815100515875,NA,country
Finland,2001,1A4C2,Coal,23.56737423219363,NA,country
Finland,2001,1A4C2,Natural gas,11.533961623035998,NA,country
Finland,2001,1A4C2,Oil,22.38815100515875,NA,country
