jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Alberta,2009,1A1A1,Coal,NA,12.812782128895256,subnat_can
Alberta,2009,1A1A1,Natural gas,NA,12.812782128895256,subnat_can
Alberta,2009,1A1A1,Oil,NA,12.812782128895256,subnat_can
Alberta,2009,1A1A2,Coal,NA,12.812782128895256,subnat_can
Alberta,2009,1A1A2,Natural gas,NA,12.812782128895256,subnat_can
Alberta,2009,1A1A2,Oil,NA,12.812782128895256,subnat_can
Alberta,2009,1A1B,Coal,NA,12.812782128895256,subnat_can
Alberta,2009,1A1B,Natural gas,NA,12.812782128895256,subnat_can
Alberta,2009,1A1B,Oil,NA,12.812782128895256,subnat_can
Alberta,2009,1A2C,Coal,NA,12.812782128895256,subnat_can
Alberta,2009,1A2C,Natural gas,NA,12.812782128895256,subnat_can
Alberta,2009,1A2C,Oil,NA,12.812782128895256,subnat_can
Alberta,2009,1A2E,Coal,NA,12.812782128895256,subnat_can
Alberta,2009,1A2E,Natural gas,NA,12.812782128895256,subnat_can
Alberta,2009,1A2E,Oil,NA,12.812782128895256,subnat_can
Alberta,2009,1A4C1,Coal,NA,12.812782128895256,subnat_can
Alberta,2009,1A4C1,Natural gas,NA,12.812782128895256,subnat_can
Alberta,2009,1A4C1,Oil,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A1,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A11,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A12,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A13,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A14,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A2,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A21,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B1A22,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B1,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B2,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B3,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B31,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B32,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B33,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B34,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B35,NA,NA,12.812782128895256,subnat_can
Alberta,2009,1B2B36,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A1,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A2,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A3,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A4,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A4A,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A4B,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A4C,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2A4D,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2C1,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2C2,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2C3,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2C4,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2C5,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2C6,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2C7,NA,NA,12.812782128895256,subnat_can
Alberta,2009,2H2,NA,NA,12.812782128895256,subnat_can
Alberta,2009,4A,NA,NA,12.812782128895256,subnat_can
Alberta,2009,4A1,NA,NA,12.812782128895256,subnat_can
Alberta,2009,4A2,NA,NA,12.812782128895256,subnat_can
Austria,2009,1A1A1,Coal,NA,17.491680407391108,country
Austria,2009,1A1A1,Natural gas,NA,17.491680407391108,country
Austria,2009,1A1A1,Oil,NA,17.491680407391108,country
Austria,2009,1A1A2,Coal,NA,17.491680407391108,country
Austria,2009,1A1A2,Natural gas,NA,17.491680407391108,country
Austria,2009,1A1A2,Oil,NA,17.491680407391108,country
Austria,2009,1A1A3,Coal,NA,17.491680407391108,country
Austria,2009,1A1A3,Natural gas,NA,17.491680407391108,country
Austria,2009,1A1A3,Oil,NA,17.491680407391108,country
Austria,2009,1A1B,Coal,NA,17.491680407391108,country
Austria,2009,1A1B,Natural gas,NA,17.491680407391108,country
Austria,2009,1A1B,Oil,NA,17.491680407391108,country
Austria,2009,1A1C,Coal,NA,17.491680407391108,country
Austria,2009,1A1C,Natural gas,NA,17.491680407391108,country
Austria,2009,1A1C,Oil,NA,17.491680407391108,country
Austria,2009,1A2A,Coal,NA,17.491680407391108,country
Austria,2009,1A2A,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2A,Oil,NA,17.491680407391108,country
Austria,2009,1A2B,Coal,NA,17.491680407391108,country
Austria,2009,1A2B,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2B,Oil,NA,17.491680407391108,country
Austria,2009,1A2C,Coal,NA,17.491680407391108,country
Austria,2009,1A2C,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2C,Oil,NA,17.491680407391108,country
Austria,2009,1A2D,Coal,NA,17.491680407391108,country
Austria,2009,1A2D,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2D,Oil,NA,17.491680407391108,country
Austria,2009,1A2E,Coal,NA,17.491680407391108,country
Austria,2009,1A2E,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2E,Oil,NA,17.491680407391108,country
Austria,2009,1A2F,Coal,NA,17.491680407391108,country
Austria,2009,1A2F,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2F,Oil,NA,17.491680407391108,country
Austria,2009,1A2G,Coal,NA,17.491680407391108,country
Austria,2009,1A2G,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2G,Oil,NA,17.491680407391108,country
Austria,2009,1A2H,Coal,NA,17.491680407391108,country
Austria,2009,1A2H,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2H,Oil,NA,17.491680407391108,country
Austria,2009,1A2I,Coal,NA,17.491680407391108,country
Austria,2009,1A2I,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2I,Oil,NA,17.491680407391108,country
Austria,2009,1A2J,Coal,NA,17.491680407391108,country
Austria,2009,1A2J,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2J,Oil,NA,17.491680407391108,country
Austria,2009,1A2K,Coal,NA,17.491680407391108,country
Austria,2009,1A2K,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2K,Oil,NA,17.491680407391108,country
Austria,2009,1A2L,Coal,NA,17.491680407391108,country
Austria,2009,1A2L,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2L,Oil,NA,17.491680407391108,country
Austria,2009,1A2M,Coal,NA,17.491680407391108,country
Austria,2009,1A2M,Natural gas,NA,17.491680407391108,country
Austria,2009,1A2M,Oil,NA,17.491680407391108,country
Austria,2009,2A1,NA,NA,17.491680407391108,country
Austria,2009,2A2,NA,NA,17.491680407391108,country
Austria,2009,2A3,NA,NA,17.491680407391108,country
Austria,2009,2A4A,NA,NA,17.491680407391108,country
Austria,2009,2B1,NA,NA,17.491680407391108,country
Austria,2009,2B2,NA,NA,17.491680407391108,country
Austria,2009,2B3,NA,NA,17.491680407391108,country
Austria,2009,2B4,NA,NA,17.491680407391108,country
Austria,2009,2B5,NA,NA,17.491680407391108,country
Austria,2009,2B6,NA,NA,17.491680407391108,country
Austria,2009,2B7,NA,NA,17.491680407391108,country
Austria,2009,2B8F,NA,NA,17.491680407391108,country
Austria,2009,2C1,NA,NA,17.491680407391108,country
