jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Finland,1990,1A1B,Coal,2.2479732934780814,NA,country
Finland,1990,1A1B,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A1B,Oil,2.2479732934780814,NA,country
Finland,1990,1A1C,Coal,2.2479732934780814,NA,country
Finland,1990,1A1C,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A1C,Oil,2.2479732934780814,NA,country
Finland,1990,1A2A,Coal,2.2479732934780814,NA,country
Finland,1990,1A2A,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2A,Oil,2.2479732934780814,NA,country
Finland,1990,1A2B,Coal,2.2479732934780814,NA,country
Finland,1990,1A2B,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2B,Oil,2.2479732934780814,NA,country
Finland,1990,1A2C,Coal,2.2479732934780814,NA,country
Finland,1990,1A2C,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2C,Oil,2.2479732934780814,NA,country
Finland,1990,1A2D,Coal,2.2479732934780814,NA,country
Finland,1990,1A2D,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2D,Oil,2.2479732934780814,NA,country
Finland,1990,1A2E,Coal,2.2479732934780814,NA,country
Finland,1990,1A2E,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2E,Oil,2.2479732934780814,NA,country
Finland,1990,1A2F,Coal,2.2479732934780814,NA,country
Finland,1990,1A2F,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2F,Oil,2.2479732934780814,NA,country
Finland,1990,1A2G,Coal,2.2479732934780814,NA,country
Finland,1990,1A2G,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2G,Oil,2.2479732934780814,NA,country
Finland,1990,1A2H,Coal,2.2479732934780814,NA,country
Finland,1990,1A2H,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2H,Oil,2.2479732934780814,NA,country
Finland,1990,1A2I,Coal,2.2479732934780814,NA,country
Finland,1990,1A2I,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2I,Oil,2.2479732934780814,NA,country
Finland,1990,1A2J,Coal,2.2479732934780814,NA,country
Finland,1990,1A2J,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2J,Oil,2.2479732934780814,NA,country
Finland,1990,1A2K,Coal,2.2479732934780814,NA,country
Finland,1990,1A2K,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2K,Oil,2.2479732934780814,NA,country
Finland,1990,1A2L,Coal,2.2479732934780814,NA,country
Finland,1990,1A2L,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2L,Oil,2.2479732934780814,NA,country
Finland,1990,1A2M,Coal,2.2479732934780814,NA,country
Finland,1990,1A2M,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A2M,Oil,2.2479732934780814,NA,country
Finland,1990,1A3A2,Coal,2.2479732934780814,NA,country
Finland,1990,1A3A2,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A3A2,Oil,2.2479732934780814,NA,country
Finland,1990,1A3B,Coal,2.2479732934780814,NA,country
Finland,1990,1A3B,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A3B,Oil,2.2479732934780814,NA,country
Finland,1990,1A4A,Coal,2.2479732934780814,NA,country
Finland,1990,1A4A,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A4A,Oil,2.2479732934780814,NA,country
Finland,1990,1A4B,Coal,2.2479732934780814,NA,country
Finland,1990,1A4B,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A4B,Oil,2.2479732934780814,NA,country
Finland,1990,1A4C1,Coal,2.2479732934780814,NA,country
Finland,1990,1A4C1,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A4C1,Oil,2.2479732934780814,NA,country
Finland,1990,1A4C2,Coal,2.2479732934780814,NA,country
Finland,1990,1A4C2,Natural gas,2.2479732934780814,NA,country
Finland,1990,1A4C2,Oil,2.2479732934780814,NA,country
