jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Alberta,2017,1A1A1,Coal,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A1A1,Natural gas,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A1A1,Oil,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A1A2,Coal,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A1A2,Natural gas,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A1A2,Oil,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A1A3,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A1A3,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A1A3,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A1B,Coal,NA,23.565967570682727,subnat_can
Alberta,2017,1A1B,Natural gas,NA,23.565967570682727,subnat_can
Alberta,2017,1A1B,Oil,NA,23.565967570682727,subnat_can
Alberta,2017,1A2A,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2A,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2A,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2B,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2B,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2B,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2C,Coal,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A2C,Natural gas,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A2C,Oil,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A2D,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2D,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2D,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2E,Coal,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A2E,Natural gas,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A2E,Oil,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A2F,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2F,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2F,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2G,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2G,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2G,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2H,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2H,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2H,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2I,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2I,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2I,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2J,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2J,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2J,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2K,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2K,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2K,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2L,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2L,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2L,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A2M,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A2M,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A2M,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A3B,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A3B,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A3B,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A3D1,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A3D1,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A3D1,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A3D2,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A3D2,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A3D2,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A3E1,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A3E1,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A3E1,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A4A,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A4A,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A4A,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A4B,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A4B,Natural gas,15.710645047121815,NA,subnat_can
Alberta,2017,1A4B,Oil,15.710645047121815,NA,subnat_can
Alberta,2017,1A4C1,Coal,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A4C1,Natural gas,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A4C1,Oil,15.710645047121815,23.565967570682727,subnat_can
Alberta,2017,1A4C2,Coal,15.710645047121815,NA,subnat_can
Alberta,2017,1A4C2,Natural gas,15.710645047121815,NA,subnat_can
